project,commit,commitprevious,release,file,method,BOM,TACH,FCH,LCH,CHO,FRCH,CHD,WCH,WCD,WFR,ATAF,LCA,LCD,CSB,CSBS,ACDF
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/perf/PerformanceTest.java,/src/test/java/org/apache/commons/csv/perf/PerformanceTest/setUpClass(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/perf/PerformanceTest.java,/src/test/java/org/apache/commons/csv/perf/PerformanceTest/testParseBigFileRepeat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/perf/PerformanceTest.java,/src/test/java/org/apache/commons/csv/perf/PerformanceTest/testReadBigFile(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/perf/PerformanceTest.java,/src/test/java/org/apache/commons/csv/perf/PerformanceTest/testParseBigFile(boolean),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/perf/PerformanceTest.java,"/src/test/java/org/apache/commons/csv/perf/PerformanceTest/parse(Reader, boolean)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Token.java,/src/main/java/org/apache/commons/csv/Token/reset(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Token.java,/src/main/java/org/apache/commons/csv/Token/toString(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/read(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/readLine(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/getLastChar(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/isClosed(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/lookAhead(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,"/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/read(char[], int, int)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/close(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,/src/main/java/org/apache/commons/csv/ExtendedBufferedReader/getCurrentLineNumber(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/initializeHeader(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/getHeaderMap(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/isClosed(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,"/src/main/java/org/apache/commons/csv/CSVParser/parse(String, CSVFormat)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/getNextRecord(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/close(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/getRecordNumber(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/getRecords(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/nextRecord(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/hasNext(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/next(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/getCurrentLineNumber(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,"/src/main/java/org/apache/commons/csv/CSVParser/parse(URL, Charset, CSVFormat)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/iterator(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/addRecordValue(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,/src/main/java/org/apache/commons/csv/CSVParser/remove(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVParser.java,"/src/main/java/org/apache/commons/csv/CSVParser/parse(File, Charset, CSVFormat)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/printRecords(Iterable),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/printRecords(Object[]),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/getOut(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/close(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,"/src/main/java/org/apache/commons/csv/CSVPrinter/printAndQuote(Object, CharSequence, int, int)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,"/src/main/java/org/apache/commons/csv/CSVPrinter/print(Object, CharSequence, int, int)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/printRecord(Object[]),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,"/src/main/java/org/apache/commons/csv/CSVPrinter/printAndEscape(CharSequence, int, int)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/flush(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/printRecord(Iterable),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/printRecords(ResultSet),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/printComment(String),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/print(Object),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVPrinter.java,/src/main/java/org/apache/commons/csv/CSVPrinter/println(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Assertions.java,"/src/main/java/org/apache/commons/csv/Assertions/notNull(Object, String)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/nextToken(Token),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isDelimiter(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isEndOfFile(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isCommentStart(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isClosed(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isQuoteChar(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isStartOfLine(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/parseEncapsulatedToken(Token),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/close(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isMetaChar(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/trimTrailingSpaces(StringBuilder),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isEscape(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/getCurrentLineNumber(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/readEscape(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/readEndOfLine(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,"/src/main/java/org/apache/commons/csv/Lexer/parseSimpleToken(Token, int)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/mapNullToDisabled(Character),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/Lexer.java,/src/main/java/org/apache/commons/csv/Lexer/isWhitespace(int),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/getHeader(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/isSkippingHeaderRecord(),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/validate(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/getNullString(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/equals(Object),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/withQuoteChar(char),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/isCommentingEnabled(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/withSkipHeaderRecord(boolean),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/format(Object[]),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/withRecordSeparator(char),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/getQuotePolicy(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/withEscape(Character),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,0ae402197cc67e0e103aaa1feb72a2e13faa5897,222426dd79ed51fae3f3b372f12bdd35a6121e65,2,/users/farah/cpmp/5.evometrics/projectA/src/main/java/org/apache/commons/csv/CSVFormat.java,/src/main/java/org/apache/commons/csv/CSVFormat/withIgnoreEmptyLines(boolean),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
