Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"main/java/org/apache/commons/io/filefilter/SizeFileFilter.java",main/java/org/apache/commons/io/filefilter/SizeFileFilter.java,1,1,1,1,13,0,5,8,,,,1,0,1,,4,4,2,4,,0,0,0,4,,107,8,28,15,10,71,,,14,20,13,8,,,,,2,2,2,1,,1,,2,54,7,7,7,4
File,"main/java/org/apache/commons/io/filefilter/SuffixFileFilter.java",main/java/org/apache/commons/io/filefilter/SuffixFileFilter.java,2,2,2,1,14,0,7,7,,,,1,0,1,,9,9,2,9,,0,0,0,9,,198,16,76,23,36,106,,,35,57,23,36,,,,,4,4,4,3,,3,,1,39,22,22,22,13
File,"main/java/org/apache/commons/io/filefilter/TrueFileFilter.java",main/java/org/apache/commons/io/filefilter/TrueFileFilter.java,1,1,1,1,8,0,3,5,,,,1,0,3,,3,3,0,3,,0,0,1,2,,74,7,18,12,5,49,,,8,12,10,3,,,,,1,1,1,1,,0,,2,72,3,3,3,3
File,"main/java/org/apache/commons/io/filefilter/WildcardFileFilter.java",main/java/org/apache/commons/io/filefilter/WildcardFileFilter.java,2,2,2,1,14,0,7,6,,,,1,0,1,,9,9,2,9,,0,0,0,9,,195,14,77,24,36,104,,,36,58,24,36,,,,,4,4,4,3,,3,,1,35,22,22,22,13
File,"main/java/org/apache/commons/io/filefilter/WildcardFilter.java",main/java/org/apache/commons/io/filefilter/WildcardFilter.java,2,2,3,2,15,0,8,6,,,,1,0,1,,5,5,1,5,,0,0,0,5,,143,14,53,16,23,76,,,20,37,15,22,,,,,4,4,5,4,,2,,1,43,14,14,15,11
File,"main/java/org/apache/commons/io/input/AutoCloseInputStream.java",main/java/org/apache/commons/io/input/AutoCloseInputStream.java,1,1,1,1,12,0,4,7,,,,1,0,0,,4,4,0,4,,0,0,2,2,,94,8,25,12,7,61,,,10,16,9,7,,,,,2,2,2,1,,1,,2,44,5,5,5,4
File,"main/java/org/apache/commons/io/input/BOMInputStream.java",main/java/org/apache/commons/io/input/BOMInputStream.java,2,2,2,1,15,0,7,8,,,,2,0,1,,18,18,8,18,,0,3,0,15,,411,26,156,52,77,229,,,77,115,49,73,,,,,7,7,7,4,,4,,1,47,41,41,45,27
File,"main/java/org/apache/commons/io/input/BoundedInputStream.java",main/java/org/apache/commons/io/input/BoundedInputStream.java,1,1,1,1,11,0,5,6,,,,1,0,0,,14,14,5,14,,0,0,0,14,,231,24,88,39,37,119,,,38,58,29,34,,,,,4,4,5,3,,1,,1,35,21,21,24,16
File,"main/java/org/apache/commons/io/input/BoundedReader.java",main/java/org/apache/commons/io/input/BoundedReader.java,1,1,2,1,15,0,7,8,,,,1,0,1,,6,6,5,6,,0,0,0,6,,152,18,55,23,23,80,,,28,39,18,21,,,,,4,4,4,3,,2,,1,45,11,11,12,10
File,"main/java/org/apache/commons/io/input/BrokenInputStream.java",main/java/org/apache/commons/io/input/BrokenInputStream.java,1,1,1,1,9,0,3,5,,,,1,0,0,,7,7,1,7,,0,0,0,7,,108,11,32,17,7,65,,,11,19,12,7,,,,,1,1,1,1,,0,,2,03,7,7,7,7
File,"main/java/org/apache/commons/io/input/CharSequenceInputStream.java",main/java/org/apache/commons/io/input/CharSequenceInputStream.java,2,2,2,1,14,0,9,5,,,,1,0,2,,14,14,5,14,,0,1,0,13,,269,23,152,47,80,99,,,75,105,38,70,,,,,9,9,13,6,,3,,0,65,32,32,38,22
File,"main/java/org/apache/commons/io/input/CharSequenceReader.java",main/java/org/apache/commons/io/input/CharSequenceReader.java,2,2,2,1,13,0,7,5,,,,1,0,1,,9,9,3,9,,0,0,0,9,,165,13,79,30,36,73,,,34,52,23,31,,,,,6,6,8,4,,2,,0,92,18,18,20,12
File,"main/java/org/apache/commons/io/input/ClassLoaderObjectInputStream.java",main/java/org/apache/commons/io/input/ClassLoaderObjectInputStream.java,2,2,2,1,19,0,9,9,,,,1,0,0,,3,3,1,3,,0,0,2,1,,100,8,38,19,13,54,,,18,25,14,11,,,,,3,3,3,1,,1,,1,42,6,6,6,3
File,"main/java/org/apache/commons/io/input/CloseShieldInputStream.java",main/java/org/apache/commons/io/input/CloseShieldInputStream.java,1,1,1,1,9,0,3,5,,,,1,0,0,,2,2,0,2,,0,0,0,2,,52,5,11,6,2,36,,,4,7,5,2,,,,,1,1,1,1,,0,,3,27,2,2,2,2
File,"main/java/org/apache/commons/io/input/ClosedInputStream.java",main/java/org/apache/commons/io/input/ClosedInputStream.java,1,1,1,1,9,0,4,5,,,,1,0,1,,1,1,0,1,,0,0,0,1,,50,6,10,7,2,34,,,5,7,6,2,,,,,1,1,1,1,,0,,3,40,1,1,1,1
File,"main/java/org/apache/commons/io/input/CountingInputStream.java",main/java/org/apache/commons/io/input/CountingInputStream.java,1,1,1,1,13,0,5,8,,,,1,0,0,,7,7,1,7,,0,0,1,6,,144,13,44,19,18,87,,,20,31,17,17,,,,,2,2,2,1,,1,,1,98,10,10,10,7
File,"main/java/org/apache/commons/io/input/DemuxInputStream.java",main/java/org/apache/commons/io/input/DemuxInputStream.java,1,1,1,1,15,0,10,5,,,,1,0,0,,3,3,1,3,,0,0,0,3,,83,6,39,17,12,38,,,13,19,12,11,,,,,2,2,2,1,,1,,0,97,5,5,5,3
File,"main/java/org/apache/commons/io/input/InfiniteCircularInputStream.java",main/java/org/apache/commons/io/input/InfiniteCircularInputStream.java,1,1,1,1,7,0,4,4,,,,1,0,0,,2,2,2,2,,0,0,0,2,,52,6,14,8,4,33,,,7,10,7,3,,,,,1,1,1,1,,0,,2,36,2,2,2,2
File,"main/java/org/apache/commons/io/input/MessageDigestCalculatingInputStream.java",main/java/org/apache/commons/io/input/MessageDigestCalculatingInputStream.java,1,1,1,1,7,0,3,4,,,,2,0,0,,7,7,2,7,,2,0,0,5,,102,12,36,18,9,54,,,16,25,16,9,,,,,1,1,1,1,,0,,1,50,7,7,7,7
File,"main/java/org/apache/commons/io/input/NullInputStream.java",main/java/org/apache/commons/io/input/NullInputStream.java,1,1,1,1,15,0,7,8,,,,1,0,0,,16,16,7,16,,0,1,2,13,,340,21,133,41,65,186,,,58,90,32,58,,,,,4,4,4,3,,1,,1,40,31,31,31,18
File,"main/java/org/apache/commons/io/input/NullReader.java",main/java/org/apache/commons/io/input/NullReader.java,1,1,1,1,15,0,7,8,,,,1,0,0,,15,15,7,15,,0,1,2,12,,323,20,122,38,58,181,,,54,83,30,53,,,,,4,4,4,1,,1,,1,48,28,28,28,15
File,"main/java/org/apache/commons/io/input/ObservableInputStream.java",main/java/org/apache/commons/io/input/ObservableInputStream.java,2,2,2,1,10,0,6,4,,,,2,0,0,,20,20,1,20,,5,0,6,9,,266,26,132,41,70,108,,,51,96,42,56,,,,,5,5,5,3,,2,,0,82,40,40,40,22
File,"main/java/org/apache/commons/io/input/ProxyInputStream.java",main/java/org/apache/commons/io/input/ProxyInputStream.java,1,1,1,1,14,0,6,7,,,,1,0,0,,13,13,0,13,,0,0,3,10,,239,17,95,31,46,127,,,37,58,22,39,,,,,3,3,3,1,,1,,1,34,22,22,22,13
File,"main/java/org/apache/commons/io/input/ProxyReader.java",main/java/org/apache/commons/io/input/ProxyReader.java,1,1,1,1,14,0,7,7,,,,1,0,0,,14,14,0,14,,0,0,3,11,,260,18,112,35,57,130,,,45,69,25,48,,,,,3,3,3,1,,1,,1,16,26,26,26,14
File,"main/java/org/apache/commons/io/input/ReaderInputStream.java",main/java/org/apache/commons/io/input/ReaderInputStream.java,2,2,2,1,15,0,8,7,,,,1,0,1,,12,12,6,12,,0,1,0,11,,297,19,116,40,57,163,,,58,80,35,48,,,,,8,8,12,5,,3,,1,41,24,24,31,19
