Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
easymock,DT,3,model2,RUS,0.768750549547173,0.4702715463591805,0.8591648288307798,[0.86790558 0.07263752],0.7687505495471731,0.03799336038362228,0.824,0.7681365576102418,0.7960682788051209,"[8640, 2608, 22, 103]"
easymock,LogisticRegression,3,model2,RUS,0.7491427064099182,0.45303040430142727,0.8466318785309619,[0.85547845 0.05058236],0.7491427064099182,0.02638888888888889,0.608,0.7507112375533428,0.6793556187766715,"[8444, 2804, 49, 76]"
easymock,MLP,3,model2,RUS,0.7592543743954981,0.4649232702012843,0.8530495146532393,[0.86177302 0.06807352],0.7592543743954981,0.03554923569143263,0.8,0.7588015647226174,0.7794007823613087,"[8535, 2713, 25, 100]"
easymock,RandomForest,3,model3,RUS,0.8648553591840323,0.494137405252598,0.9176681983482577,[0.92718746 0.06108735],0.8648553591840323,0.03306878306878307,0.4,0.8700213371266002,0.6350106685633001,"[9786, 1462, 75, 50]"
easymock,DT,3,model3,RUS,0.866965620328849,0.495201045520196,0.9188831526510001,[0.92840581 0.06199628],0.866965620328849,0.033602150537634407,0.4,0.8721550497866287,0.6360775248933143,"[9810, 1438, 75, 50]"
easymock,LogisticRegression,3,model3,RUS,0.828101644245142,0.4733920737628605,0.896087011889539,[0.90558748 0.04119667],0.828101644245142,0.0219435736677116,0.336,0.833570412517781,0.5847852062588905,"[9376, 1872, 83, 42]"
easymock,MLP,3,model3,RUS,0.8645915765409303,0.4940052880581871,0.9175161569365959,[0.92703497 0.06097561],0.8645915765409303,0.033003300330033,0.4,0.8697546230440967,0.6348773115220483,"[9783, 1465, 75, 50]"
easymock,RandomForest,3,model1,ENN,0.9242943814297019,0.5518404939563257,0.9514165539839459,[0.96039741 0.14328358],0.9242943814297019,0.08181818181818182,0.576,0.9281650071123755,0.7520825035561878,"[10440, 808, 53, 72]"
easymock,DT,3,model1,ENN,0.9153257715642311,0.5497299847370611,0.9465412588274799,[0.95545997 0.144     ],0.9153257715642311,0.081,0.648,0.918296586059744,0.783148293029872,"[10329, 919, 44, 81]"
easymock,LogisticRegression,3,model1,ENN,0.988481491251209,0.5046222330690743,0.9834448779765372,[0.99420687 0.01503759],0.988481491251209,0.125,0.008,0.999377667140825,0.5036888335704125,"[11241, 7, 124, 1]"
easymock,MLP,3,model1,ENN,0.9859315923678889,0.5797862906801454,0.9838247658319897,[0.99290591 0.16666667],0.9859315923678889,0.23880597014925373,0.128,0.9954658605974396,0.5617329302987198,"[11197, 51, 109, 16]"
easymock,RandomForest,3,model2,ENN,0.9613118790116942,0.6120671210116898,0.9720568757363724,[0.98014799 0.24398625],0.9613118790116943,0.15536105032822758,0.568,0.9656827880512091,0.7668413940256046,"[10862, 386, 54, 71]"
easymock,DT,3,model2,ENN,0.962279082036402,0.6369339502631755,0.9730675096829785,[0.98062243 0.29324547],0.962279082036402,0.18464730290456433,0.712,0.9650604551920341,0.838530227596017,"[10855, 393, 36, 89]"
easymock,LogisticRegression,3,model2,ENN,0.9883935637035083,0.5045438823923897,0.9833996529434683,[0.99416239 0.01492537],0.9883935637035083,0.1111111111111111,0.008,0.9992887624466572,0.5036443812233287,"[11240, 8, 124, 1]"
easymock,MLP,3,model2,ENN,0.9881297810604063,0.6709182344805236,0.9869082069512415,[0.99401038 0.34782609],0.9881297810604063,0.43902439024390244,0.288,0.9959103840682788,0.6419551920341394,"[11202, 46, 89, 36]"
easymock,RandomForest,3,model3,ENN,0.8630088806823177,0.4932163753795915,0.9166031006994294,[0.92611912 0.06031363],0.8630088806823177,0.03261578604044357,0.4,0.8681543385490754,0.6340771692745376,"[9765, 1483, 75, 50]"
easymock,DT,3,model3,ENN,0.8617778950145081,0.4926071628206461,0.9158919844052585,[0.92540571 0.05980861],0.8617778950145081,0.03232062055591468,0.4,0.8669096728307255,0.6334548364153627,"[9751, 1497, 75, 50]"
