Dataset,Algoritm,Approach,window,model,resample,F1-Score,Accuracy,Sensitivity,Specificity,ROC AUC score
pdfbox,LogisticRegression,slw,4,StrEvo,NONE,0.9193188,0.9266795449667312,0.2679938744257274,0.9871578552680916,0.6275758648469095
pdfbox,MLP,slw,4,StrEvo,NONE,0.9193188,0.9615368104743508,0.6278713629402757,0.9921728533933258,0.8100221081668008
pdfbox,RandomForest,slw,4,Evo,NONE,0.9193188,0.8595836016312514,0.7462991322103114,0.8699850018747657,0.8081420670425385
pdfbox,DT,slw,4,Evo,NONE,0.9193188,0.8595836016312514,0.7462991322103114,0.8699850018747657,0.8081420670425385
pdfbox,LogisticRegression,slw,4,Evo,NONE,0.9193188,0.9159905559132862,0.0010209290454313,1.0,0.5005104645227156
pdfbox,MLP,slw,4,Evo,NONE,0.9193188,0.9159047005795236,0.0,1.0,0.5
pdfbox,RandomForest,slw,4,Str,RUS,0.9193188,0.8301352221506761,0.8453292496171516,0.8287401574803149,0.8370347035487332
pdfbox,DT,slw,4,Str,RUS,0.9193188,0.8228375187808543,0.7738642164369577,0.827334083239595,0.8005991498382764
pdfbox,LogisticRegression,slw,4,Str,RUS,0.9193188,0.7013092938398798,0.5803981623277182,0.7124109486314211,0.6464045554795695
pdfbox,MLP,slw,4,Str,RUS,0.9193188,0.7836016312513415,0.8443083205717202,0.7780277465316835,0.8111680335517019
pdfbox,RandomForest,slw,4,StrEvo,RUS,0.9193188,0.899506331830865,0.9423175089331292,0.895575553055868,0.9189465309944984
pdfbox,DT,slw,4,StrEvo,RUS,0.9193188,0.8909637261214853,0.8902501276161306,0.891029246344207,0.8906396869801688
pdfbox,LogisticRegression,slw,4,StrEvo,RUS,0.9193188,0.8192315947628246,0.8269525267993875,0.8185226846644169,0.8227376057319022
pdfbox,MLP,slw,4,StrEvo,RUS,0.9193188,0.8797596050654647,0.8667687595712098,0.8809523809523809,0.8738605702617954
pdfbox,RandomForest,slw,4,Evo,RUS,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,DT,slw,4,Evo,RUS,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,LogisticRegression,slw,4,Evo,RUS,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,MLP,slw,4,Evo,RUS,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,RandomForest,slw,4,Str,ENN,0.9193188,0.9045288688559776,0.6579887697805002,0.9271653543307088,0.7925770620556045
pdfbox,DT,slw,4,Str,ENN,0.9193188,0.8846104314230522,0.7692700357325166,0.8952005999250093,0.8322353178287629
pdfbox,LogisticRegression,slw,4,Str,ENN,0.9193188,0.9116119338913932,0.040326697294538,0.991610423697038,0.5159685604957879
pdfbox,MLP,slw,4,Str,ENN,0.9193188,0.922730199613651,0.5319040326697294,0.9586145481814772,0.7452592904256033
pdfbox,RandomForest,slw,4,StrEvo,ENN,0.9193188,0.9524790727623954,0.8616641143440531,0.960817397825272,0.9112407560846624
pdfbox,DT,slw,4,StrEvo,ENN,0.9193188,0.9366816913500752,0.8483920367534457,0.9447881514810648,0.8965900941172552
pdfbox,LogisticRegression,slw,4,StrEvo,ENN,0.9193188,0.9222579952779566,0.3563042368555385,0.9742219722534684,0.6652631045545034
pdfbox,MLP,slw,4,StrEvo,ENN,0.9193188,0.9483150890749088,0.7376212353241449,0.967660292463442,0.8526407638937935
pdfbox,RandomForest,slw,4,Evo,ENN,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,DT,slw,4,Evo,ENN,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,LogisticRegression,slw,4,Evo,ENN,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,MLP,slw,4,Evo,ENN,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,RandomForest,slw,4,Str,TL,0.9193188,0.9146597982399656,0.5962225625319041,0.9438976377952756,0.77006010016359
pdfbox,DT,slw,4,Str,TL,0.9193188,0.9029834728482506,0.731495661051557,0.9187289088863893,0.8251122849689732
pdfbox,LogisticRegression,slw,4,Str,TL,0.9193188,0.9135436789010516,0.0270546197039305,0.9949381327334084,0.5109963762186694
pdfbox,MLP,slw,4,Str,TL,0.9193188,0.9374543893539388,0.4308320571720265,0.983970753655793,0.7074014054139097
pdfbox,RandomForest,slw,4,StrEvo,TL,0.9193188,0.9673749731702082,0.7759060745278203,0.9849550056242968,0.8804305400760586
pdfbox,DT,slw,4,StrEvo,TL,0.9193188,0.9495170637475852,0.8029606942317509,0.962973378327709,0.8829670362797299
pdfbox,LogisticRegression,slw,4,StrEvo,TL,0.9193188,0.9262931959647992,0.2700357325165901,0.986548556430446,0.6282921444735181
pdfbox,MLP,slw,4,StrEvo,TL,0.9193188,0.9615368104743508,0.6355283307810107,0.991469816272966,0.8134990735269884
pdfbox,RandomForest,slw,4,Evo,TL,0.9193188,0.8595836016312514,0.7462991322103114,0.8699850018747657,0.8081420670425385
pdfbox,DT,slw,4,Evo,TL,0.9193188,0.8595836016312514,0.7462991322103114,0.8699850018747657,0.8081420670425385
pdfbox,LogisticRegression,slw,4,Evo,TL,0.9193188,0.9159905559132862,0.0010209290454313,1.0,0.5005104645227156
pdfbox,MLP,slw,4,Evo,TL,0.9193188,0.9159047005795236,0.0,1.0,0.5
pdfbox,RandomForest,slw,4,Str,ROS,0.9193188,0.9087787078772268,0.6962736089841756,0.9282902137232846,0.8122819113537302
pdfbox,DT,slw,4,Str,ROS,0.9193188,0.905988409529942,0.7294538029606943,0.9221972253468316,0.8258255141537629
pdfbox,LogisticRegression,slw,4,Str,ROS,0.9193188,0.6971453101523932,0.6156202143950995,0.7046306711661042,0.6601254427806018
pdfbox,MLP,slw,4,Str,ROS,0.9193188,0.8849967804249839,0.7565084226646248,0.8967941507311586,0.8266512866978917
pdfbox,RandomForest,slw,4,StrEvo,ROS,0.9193188,0.9613221721399442,0.843287391526289,0.9721597300337458,0.9077235607800171
pdfbox,DT,slw,4,StrEvo,ROS,0.9193188,0.9501609787508049,0.7988769780500256,0.9640513685789276,0.8814641733144766
pdfbox,LogisticRegression,slw,4,StrEvo,ROS,0.9193188,0.8082421120412105,0.8392036753445635,0.8053993250843644,0.822301500214464
pdfbox,MLP,slw,4,StrEvo,ROS,0.9193188,0.9343635973384846,0.8565594691168964,0.9415073115860516,0.899033390351474
pdfbox,RandomForest,slw,4,Evo,ROS,0.9193188,0.8595836016312514,0.7462991322103114,0.8699850018747657,0.8081420670425385
pdfbox,DT,slw,4,Evo,ROS,0.9193188,0.8595836016312514,0.7462991322103114,0.8699850018747657,0.8081420670425385
pdfbox,LogisticRegression,slw,4,Evo,ROS,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,MLP,slw,4,Evo,ROS,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,RandomForest,slw,4,Str,SMOTE,0.9193188,0.9124704872290192,0.6865747830525778,0.9332114735658044,0.8098931283091909
pdfbox,DT,slw,4,Str,SMOTE,0.9193188,0.7924876582957716,0.7059724349157733,0.8004311961004874,0.7532018155081303
pdfbox,LogisticRegression,slw,4,Str,SMOTE,0.9193188,0.6975745868212063,0.6355283307810107,0.7032714660667416,0.6693998984238761
pdfbox,MLP,slw,4,Str,SMOTE,0.9193188,0.8984331401588324,0.6911689637570189,0.9174634420697412,0.80431620291338
pdfbox,RandomForest,slw,4,StrEvo,SMOTE,0.9193188,0.9702511268512556,0.8443083205717202,0.981814773153356,0.913061546862538
pdfbox,DT,slw,4,StrEvo,SMOTE,0.9193188,0.9399441940330544,0.810617662072486,0.9518185226846644,0.8812180923785751
pdfbox,LogisticRegression,slw,4,StrEvo,SMOTE,0.9193188,0.8077269800386349,0.8330781010719756,0.8053993250843644,0.8192387130781701
pdfbox,MLP,slw,4,StrEvo,SMOTE,0.9193188,0.952006868426701,0.7514037774374681,0.9704255718035244,0.8609146746204963
pdfbox,RandomForest,slw,4,Evo,SMOTE,0.9193188,0.8595836016312514,0.7462991322103114,0.8699850018747657,0.8081420670425385
pdfbox,DT,slw,4,Evo,SMOTE,0.9193188,0.8595406739643701,0.7457886676875957,0.8699850018747657,0.8078868347811806
pdfbox,LogisticRegression,slw,4,Evo,SMOTE,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,MLP,slw,4,Evo,SMOTE,0.9193188,0.859669456965014,0.7473200612557427,0.8699850018747657,0.8086525315652542
pdfbox,RandomForest,slw,4,Str,ADA,0.9193188,0.9109250912212922,0.6845329249617151,0.9317116610423696,0.8081222930020424
pdfbox,DT,slw,4,Str,ADA,0.9193188,0.6608714316376905,0.7718223583460949,0.6506842894638171,0.7112533239049559
pdfbox,LogisticRegression,slw,4,Str,ADA,0.9193188,0.6921227731272805,0.6115364982133742,0.6995219347581553,0.6555292164857647
pdfbox,MLP,slw,4,Str,ADA,0.9193188,0.901481004507405,0.6436957631444614,0.9251499812523436,0.7844228721984025
pdfbox,RandomForest,slw,4,StrEvo,ADA,0.9193188,0.969607211848036,0.8366513527309852,0.981814773153356,0.9092330629421704
pdfbox,DT,slw,4,StrEvo,ADA,0.9193188,0.8679544966731059,0.8402246043899949,0.8705005624296963,0.8553625834098456
pdfbox,LogisticRegression,slw,4,StrEvo,ADA,0.9193188,0.7812406095728697,0.8688106176620725,0.7732002249718786,0.8210054213169755
pdfbox,MLP,slw,4,StrEvo,ADA,0.9193188,0.941704228375188,0.6590096988259316,0.967660292463442,0.8133349956446868
pdfbox,RandomForest,slw,4,Evo,ADA,0.9193188,0.7814981755741576,0.8131699846860643,0.7785901762279716,0.7958800804570179
pdfbox,DT,slw,4,Evo,ADA,0.9193188,0.7814552479072763,0.8126595201633486,0.7785901762279716,0.79562484819566
pdfbox,LogisticRegression,slw,4,Evo,ADA,0.9193188,0.7815840309079202,0.8141909137314957,0.7785901762279716,0.7963905449797336
pdfbox,MLP,slw,4,Evo,ADA,0.9193188,0.7815840309079202,0.8141909137314957,0.7785901762279716,0.7963905449797336
wro4j,RandomForest,trad,0,Str,RUS,0.78891188,0.6583366388999075,0.6555232558139535,0.6584246170628608,0.6569739364384072
wro4j,DT,trad,0,Str,RUS,0.78891188,0.6127198201771784,0.6337209302325582,0.6120630880414527,0.6228920091370054
wro4j,LogisticRegression,trad,0,Str,RUS,0.78891188,0.7608092026973423,0.5523255813953488,0.7673287577837371,0.659827169589543
wro4j,MLP,trad,0,Str,RUS,0.78891188,0.6703248270086826,0.7049418604651163,0.669242307167856,0.6870920838164861
wro4j,RandomForest,trad,0,StrEvo,RUS,0.78891188,0.6831063510952444,0.6656976744186046,0.6836507431480388,0.6746742087833216
wro4j,DT,trad,0,StrEvo,RUS,0.78891188,0.6366961963947287,0.6569767441860465,0.6360619971819462,0.6465193706839963
wro4j,LogisticRegression,trad,0,StrEvo,RUS,0.78891188,0.7458680417823615,0.5843023255813954,0.7509204127085133,0.6676113691449542
wro4j,MLP,trad,0,StrEvo,RUS,0.78891188,0.6921415663978139,0.7107558139534884,0.6915594745693378,0.701157644261413
wro4j,RandomForest,trad,0,Evo,RUS,0.78891188,0.6894971131385252,0.4970930232558139,0.6955138402799873,0.5963034317679006
wro4j,DT,trad,0,Evo,RUS,0.78891188,0.6419410286923178,0.5436046511627907,0.6450161356301987,0.5943103933964946
wro4j,LogisticRegression,trad,0,Evo,RUS,0.78891188,0.6439684428577724,0.4767441860465116,0.6491977637380119,0.5629709748922618
wro4j,MLP,trad,0,Evo,RUS,0.78891188,0.548988496628322,0.6046511627906976,0.5472478523703468,0.5759495075805222
wro4j,RandomForest,trad,0,Str,ENN,0.78891188,0.8645158446824452,0.2369186046511628,0.8841416299259125,0.5605301172885377
wro4j,DT,trad,0,Str,ENN,0.78891188,0.779672969280268,0.3255813953488372,0.7938730057724649,0.5597272005606511
wro4j,LogisticRegression,trad,0,Str,ENN,0.78891188,0.7378465335625193,0.6002906976744186,0.7421480841779919,0.6712193909262052
wro4j,MLP,trad,0,Str,ENN,0.78891188,0.9670324827008684,0.0537790697674418,0.9955911094950228,0.5246850896312324
wro4j,RandomForest,trad,0,StrEvo,ENN,0.78891188,0.8938692758605492,0.1816860465116279,0.9161401754465706,0.5489131109790992
wro4j,DT,trad,0,StrEvo,ENN,0.78891188,0.8453435585526026,0.2805232558139535,0.8630062269896823,0.5717647414018179
wro4j,LogisticRegression,trad,0,StrEvo,ENN,0.78891188,0.7286350213759972,0.6148255813953488,0.732193991182219,0.673509786288784
wro4j,MLP,trad,0,StrEvo,ENN,0.78891188,0.967869892899643,0.0610465116279069,0.9962274442070816,0.5286369779174942
wro4j,RandomForest,trad,0,Evo,ENN,0.78891188,0.7398298735069858,0.4491279069767442,0.7489205036134721,0.5990242052951081
wro4j,DT,trad,0,Evo,ENN,0.78891188,0.7338798536735863,0.4636627906976744,0.7423298940957229,0.6029963423966986
wro4j,LogisticRegression,trad,0,Evo,ENN,0.78891188,0.6261183833575742,0.4956395348837209,0.6301986273351211,0.5629190811094211
wro4j,MLP,trad,0,Evo,ENN,0.78891188,0.9696769359601568,0.0,1.0,0.5
wro4j,RandomForest,trad,0,Str,TL,0.78891188,0.886773326281458,0.1497093023255813,0.909822280805418,0.5297657915654996
wro4j,DT,trad,0,Str,TL,0.78891188,0.7870774384062762,0.2805232558139535,0.8029180491795828,0.5417206524967682
wro4j,LogisticRegression,trad,0,Str,TL,0.78891188,0.744501740931729,0.5915697674418605,0.7492841234489341,0.6704269454453974
wro4j,MLP,trad,0,Str,TL,0.78891188,0.9699413812860858,0.0116279069767441,0.9999090950411345,0.5057685010089393
wro4j,RandomForest,trad,0,StrEvo,TL,0.78891188,0.9105293313940676,0.1337209302325581,0.934821144493432,0.5342710373629952
wro4j,DT,trad,0,StrEvo,TL,0.78891188,0.849750980651417,0.251453488372093,0.8684605245216127,0.5599570064468529
wro4j,LogisticRegression,trad,0,StrEvo,TL,0.78891188,0.7367446780378157,0.6075581395348837,0.7407845097950093,0.6741713246649464
wro4j,MLP,trad,0,StrEvo,TL,0.78891188,0.9692361937502756,0.0508720930232558,0.997954638425526,0.5244133657243909
wro4j,RandomForest,trad,0,Evo,TL,0.78891188,0.6992815901978933,0.4912790697674418,0.7057861006317895,0.5985325851996156
wro4j,DT,trad,0,Evo,TL,0.78891188,0.6548547754418441,0.5334302325581395,0.6586518794600246,0.5960410560090821
wro4j,LogisticRegression,trad,0,Evo,TL,0.78891188,0.6469214156639781,0.4738372093023256,0.6523339848188718,0.5630855970605987
wro4j,MLP,trad,0,Evo,TL,0.78891188,0.9696769359601568,0.0,1.0,0.5
wro4j,RandomForest,trad,0,Str,NONE,0.78891188,0.8951915024901935,0.1555232558139535,0.9183218944593428,0.5369225751366481
wro4j,DT,trad,0,Str,NONE,0.78891188,0.7843448367050112,0.2892441860465116,0.7998272805781556,0.5445357333123336
wro4j,LogisticRegression,trad,0,Str,NONE,0.78891188,0.7448102604786461,0.5901162790697675,0.7496477432843962,0.6698820111770819
wro4j,MLP,trad,0,Str,NONE,0.78891188,0.9699413812860858,0.0116279069767441,0.9999090950411345,0.5057685010089393
wro4j,RandomForest,trad,0,StrEvo,NONE,0.78891188,0.912468597117546,0.1235465116279069,0.9371392209445024,0.5303428662862046
wro4j,DT,trad,0,StrEvo,NONE,0.78891188,0.8484728282427608,0.2441860465116279,0.8673696650152266,0.5557778557634273
wro4j,LogisticRegression,trad,0,StrEvo,NONE,0.78891188,0.7371854202476972,0.6046511627906976,0.7413299395482024,0.6729905511694501
wro4j,MLP,trad,0,StrEvo,NONE,0.78891188,0.969985455507074,0.0319767441860465,0.9993182128085089,0.5156474784972777
wro4j,RandomForest,trad,0,Evo,NONE,0.78891188,0.6992815901978933,0.4912790697674418,0.7057861006317895,0.5985325851996156
wro4j,DT,trad,0,Evo,NONE,0.78891188,0.6548547754418441,0.5334302325581395,0.6586518794600246,0.5960410560090821
wro4j,LogisticRegression,trad,0,Evo,NONE,0.78891188,0.6469214156639781,0.4738372093023256,0.6523339848188718,0.5630855970605987
wro4j,MLP,trad,0,Evo,NONE,0.78891188,0.9696769359601568,0.0,1.0,0.5
wro4j,DT,trad,0,Str,ROS,0.78891188,0.7725770197011768,0.311046511627907,0.7870096813781192,0.549028096503013
wro4j,RandomForest,trad,0,Str,ROS,0.78891188,0.7803340825950902,0.2906976744186046,0.7956456524703422,0.5431716634444735
wro4j,LogisticRegression,trad,0,Str,ROS,0.78891188,0.7489091630305434,0.5857558139534884,0.7540111813099405,0.6698834976317145
wro4j,MLP,trad,0,Str,ROS,0.78891188,0.7656573670060381,0.5072674418604651,0.7737375573837553,0.6405024996221103
wro4j,DT,trad,0,StrEvo,ROS,0.78891188,0.8330909251178985,0.2616279069767442,0.8509613199400027,0.5562946134583735
wro4j,RandomForest,trad,0,StrEvo,ROS,0.78891188,0.8398783551500727,0.2281976744186046,0.8590064087996,0.5436020416091023
wro4j,LogisticRegression,trad,0,StrEvo,ROS,0.78891188,0.7407995063687249,0.6017441860465116,0.7451479478205536,0.6734460669335326
wro4j,MLP,trad,0,StrEvo,ROS,0.78891188,0.7869011415223236,0.4796511627906977,0.7965092495795646,0.6380802061851311
wro4j,DT,trad,0,Evo,ROS,0.78891188,0.6806822689408965,0.5087209302325582,0.6860597245579746,0.5973903273952665
wro4j,RandomForest,trad,0,Evo,ROS,0.78891188,0.6790515227643351,0.5116279069767442,0.6842870778600972,0.5979574924184208
wro4j,LogisticRegression,trad,0,Evo,ROS,0.78891188,0.6469214156639781,0.4738372093023256,0.6523339848188718,0.5630855970605987
wro4j,MLP,trad,0,Evo,ROS,0.78891188,0.5833663889990744,0.5930232558139535,0.5830644061633562,0.5880438309886549
wro4j,RandomForest,trad,0,Str,SMOTE,0.78891188,0.6925382343867073,0.438953488372093,0.7004681605381573,0.5697108244551252
wro4j,DT,trad,0,Str,SMOTE,0.78891188,0.4940279430561065,0.5406976744186046,0.4925685196127449,0.5166330970156747
wro4j,LogisticRegression,trad,0,Str,SMOTE,0.78891188,0.7474106395169465,0.6017441860465116,0.7519658197354666,0.6768550028909891
wro4j,MLP,trad,0,Str,SMOTE,0.78891188,0.7828903874124025,0.4011627906976744,0.7948275078405527,0.5979951492691136
wro4j,RandomForest,trad,0,StrEvo,SMOTE,0.78891188,0.7648199568072634,0.377906976744186,0.776919230944048,0.5774131038441171
wro4j,DT,trad,0,StrEvo,SMOTE,0.78891188,0.7423421041033099,0.3270348837209302,0.7553293032134903,0.5411820934672102
wro4j,LogisticRegression,trad,0,StrEvo,SMOTE,0.78891188,0.7354665256291595,0.6177325581395349,0.7391482205354302,0.6784403893374825
wro4j,MLP,trad,0,StrEvo,SMOTE,0.78891188,0.8276257217153686,0.3866279069767442,0.8414162992591245,0.6140221031179344
wro4j,RandomForest,trad,0,Evo,SMOTE,0.78891188,0.6863237692273789,0.4796511627906977,0.6927866915140221,0.5862189271523599
wro4j,DT,trad,0,Evo,SMOTE,0.78891188,0.6862796950063907,0.4781976744186046,0.6927866915140221,0.5854921829663134
wro4j,LogisticRegression,trad,0,Evo,SMOTE,0.78891188,0.6469214156639781,0.4738372093023256,0.6523339848188718,0.5630855970605987
wro4j,MLP,trad,0,Evo,SMOTE,0.78891188,0.5635770637753977,0.6351744186046512,0.5613381209945002,0.5982562697995757
wro4j,RandomForest,trad,0,Str,ADA,0.78891188,0.6995901097448103,0.4345930232558139,0.7078769146856961,0.571234968970755
wro4j,DT,trad,0,Str,ADA,0.78891188,0.6965489884966283,0.4113372093023256,0.7054679332757602,0.5584025712890429
wro4j,LogisticRegression,trad,0,Str,ADA,0.78891188,0.7391687601921636,0.6075581395348837,0.7432843961638107,0.6754212678493472
wro4j,MLP,trad,0,Str,ADA,0.78891188,0.7468817488650888,0.4622093023255814,0.7557838280078178,0.6089965651666996
wro4j,RandomForest,trad,0,StrEvo,ADA,0.78891188,0.7512891709639032,0.3822674418604651,0.7628289623198945,0.5725482020901799
wro4j,DT,trad,0,StrEvo,ADA,0.78891188,0.738683943761294,0.3619186046511627,0.7504658879141857,0.5561922462826743
wro4j,LogisticRegression,trad,0,StrEvo,ADA,0.78891188,0.7319846621710961,0.6148255813953488,0.7356483796191082,0.6752369805072286
wro4j,MLP,trad,0,StrEvo,ADA,0.78891188,0.7908678214112566,0.436046511627907,0.801963547111495,0.6190050293697009
wro4j,RandomForest,trad,0,Evo,ADA,0.78891188,0.702851602097933,0.4273255813953488,0.7114676605608836,0.5693966209781163
wro4j,DT,trad,0,Evo,ADA,0.78891188,0.7029838247608974,0.4215116279069767,0.7117858279169129,0.5666487279119449
wro4j,LogisticRegression,trad,0,Evo,ADA,0.78891188,0.6338313720304993,0.4883720930232558,0.6383800736330166,0.5633760833281363
wro4j,MLP,trad,0,Evo,ADA,0.78891188,0.5968971748424347,0.5813953488372093,0.5973819371846735,0.5893886430109414
wro4j,RandomForest,slw,2,Str,NONE,0.93948098,0.8863784286378429,0.1538461538461538,0.9082639088384564,0.5310550313423051
wro4j,DT,slw,2,Str,NONE,0.93948098,0.8378428637842864,0.2371794871794871,0.8557885665038782,0.5464840268416827
wro4j,LogisticRegression,slw,2,Str,NONE,0.93948098,0.7339841933984194,0.6233974358974359,0.7372881355932204,0.6803427857453281
wro4j,MLP,slw,2,Str,NONE,0.93948098,0.9703858670385868,0.0096153846153846,0.999090299722302,0.5043528421688432
wro4j,RandomForest,slw,2,StrEvo,NONE,0.93948098,0.9114830311483032,0.1121794871794871,0.9353634013214592,0.5237714442504733
wro4j,DT,slw,2,StrEvo,NONE,0.93948098,0.8800557880055788,0.1891025641025641,0.9006990328449679,0.544900798473766
wro4j,LogisticRegression,slw,2,StrEvo,NONE,0.93948098,0.7257554625755462,0.625,0.7287656803600497,0.6768828401800249
wro4j,MLP,slw,2,StrEvo,NONE,0.93948098,0.9691771269177129,0.048076923076923,0.9966963516230968,0.52238663735001
wro4j,RandomForest,slw,2,Evo,NONE,0.93948098,0.7470013947001395,0.4262820512820512,0.7565833572728143,0.5914327042774328
wro4j,DT,slw,2,Evo,NONE,0.93948098,0.6880520688052069,0.5144230769230769,0.6932394905678445,0.6038312837454607
wro4j,LogisticRegression,slw,2,Evo,NONE,0.93948098,0.6348210134821013,0.4983974358974359,0.6388968687158862,0.5686471523066611
wro4j,MLP,slw,2,Evo,NONE,0.93948098,0.9709902370990235,0.0,1.0,0.5
wro4j,DT,slw,2,Str,ROS,0.93948098,0.8225476522547652,0.2435897435897435,0.8398448721631715,0.5417173078764576
