Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
Openfire,RandomForest,3,model3,TL,0.36626260201632266,0.2794683314217195,0.5235625856802191,[0.52954436 0.0293923 ],0.3662626020163226,0.014970368220501634,0.8023080782739589,0.36098440906909934,0.5816462436715291,"[59435, 105212, 394, 1599]"
Openfire,DT,3,model3,TL,0.3643422947671628,0.278402787096692,0.5214716589168343,[0.52742831 0.02937727],0.36434229476716273,0.014961871960723919,0.8043151028600101,0.359016562706882,0.5816658327834461,"[59111, 105536, 390, 1603]"
Openfire,LogisticRegression,3,model3,TL,0.9880400864138262,0.4969920340973235,0.9820961046330056,[0.99398407 0.        ],0.9880400864138262,nan,0.0,1.0,0.5,"[164647, 0, 1993, 0]"
Openfire,MLP,3,model3,TL,0.9880400864138262,0.4969920340973235,0.9820961046330056,[0.99398407 0.        ],0.9880400864138262,nan,0.0,1.0,0.5,"[164647, 0, 1993, 0]"
Openfire,RandomForest,3,model1,ROS,0.9608797407585215,0.6159470004775092,0.9712086116072717,[0.97991465 0.25197935],0.9608797407585213,0.16334424278488546,0.5509282488710486,0.9658420742558321,0.7583851615634404,"[159023, 5624, 895, 1098]"
Openfire,DT,3,model1,ROS,0.9613118098895822,0.6275052140721146,0.9716910918659161,[0.98012571 0.27488471],0.9613118098895823,0.17715279791243838,0.6131460110386352,0.965526247061896,0.7893361290502656,"[158971, 5676, 771, 1222]"
Openfire,LogisticRegression,3,model1,ROS,0.7671927508401344,0.46534776357837043,0.8574625041966564,[0.86707167 0.06362386],0.7671927508401344,0.03341954460165323,0.6613146011038635,0.768474372445292,0.7148944867745777,"[126527, 38120, 675, 1318]"
Openfire,MLP,3,model1,ROS,0.9472575612097935,0.6263147198529614,0.9643424530321018,[0.97262616 0.28000328],0.9472575612097935,0.1673193655766595,0.8575012543903663,0.9483440329917946,0.9029226436910804,"[156142, 8505, 284, 1709]"
Openfire,RandomForest,3,model2,ROS,0.9692810849735958,0.6398435595691994,0.9760589713786219,[0.98429827 0.29538885],0.9692810849735958,0.20352807283763277,0.5383843452082288,0.9744969540896585,0.7564406496489436,"[160448, 4199, 920, 1073]"
Openfire,DT,3,model2,ROS,0.9699351896303409,0.654802497328947,0.976735902682556,[0.9846252  0.32497979],0.9699351896303409,0.22214035734020998,0.6051179126944305,0.9743511876924572,0.789734550193444,"[160424, 4223, 787, 1206]"
Openfire,LogisticRegression,3,model2,ROS,0.7713454152664426,0.46796978690007707,0.8601123502274726,[0.8697222  0.06621738],0.7713454152664426,0.034808822013810164,0.6778725539387858,0.772476874768444,0.725174714353615,"[127186, 37461, 642, 1351]"
Openfire,MLP,3,model2,ROS,0.9583773403744599,0.6523020127773009,0.9707223081119921,[0.97852552 0.32607851],0.9583773403744599,0.20219303530545849,0.8419468138484696,0.9597866951720955,0.9008667545102825,"[158026, 6621, 315, 1678]"
Openfire,RandomForest,3,model3,ROS,0.36472635621699473,0.27860798746551396,0.5218950715092712,[0.52785707 0.02935891],0.36472635621699473,0.014952694940740257,0.8033115905669844,0.35941742029918555,0.5813645054330849,"[59177, 105470, 392, 1601]"
Openfire,DT,3,model3,ROS,0.3647203552568411,0.27860456998953076,0.5218885810510869,[0.5278505  0.02935864],0.3647203552568411,0.014952555289898386,0.8033115905669844,0.35941134669930214,0.5813614686331434,"[59176, 105471, 392, 1601]"
Openfire,LogisticRegression,3,model3,ROS,0.20510681709073453,0.17730966972640544,0.3249155986023019,[0.32853283 0.02608651],0.20510681709073453,0.013237225405921682,0.8901154039136979,0.19681500422115192,0.5434652040674249,"[32405, 132242, 219, 1774]"
Openfire,MLP,3,model3,ROS,0.3029824771963514,0.24221532978463053,0.4516713384965346,[0.45680427 0.02762639],0.3029824771963514,0.014047574452144596,0.8278976417461114,0.29662854470473193,0.5622630932254217,"[48839, 115808, 343, 1650]"
