Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"core/src/main/java/org/easymock/internal/RecordState.java",core/src/main/java/org/easymock/internal/RecordState.java,2,2,2,1,7,0,7,0,,,,1,1,1,,35,34,4,35,,0,13,0,22,,352,45,287,74,158,20,,,117,189,55,141,,,,,8,8,8,8,,2,,0,07,72,72,74,46
File,"core/src/main/java/org/easymock/internal/ReflectionUtils.java",core/src/main/java/org/easymock/internal/ReflectionUtils.java,3,3,3,2,21,0,11,8,,,,2,9,6,,12,2,0,11,,1,4,0,6,,301,30,157,42,93,116,,,68,113,42,82,,,,,12,12,12,11,,5,,0,74,40,40,40,31
File,"core/src/main/java/org/easymock/internal/ReplayState.java",core/src/main/java/org/easymock/internal/ReplayState.java,1,1,1,1,4,0,4,0,,,,1,0,1,,24,24,2,24,,0,2,0,22,,176,33,124,53,44,19,,,40,70,33,39,,,,,3,3,3,1,,3,,0,15,27,27,27,24
File,"core/src/main/java/org/easymock/internal/Result.java",core/src/main/java/org/easymock/internal/Result.java,1,1,1,1,10,1,8,0,,,,4,4,4,,15,11,2,15,,0,2,0,13,,144,28,95,42,41,21,,,44,67,39,32,,,,,4,4,4,3,,2,,0,22,20,20,20,17
File,"core/src/main/java/org/easymock/internal/Results.java",core/src/main/java/org/easymock/internal/Results.java,2,2,2,1,9,0,8,0,,,,1,0,1,,7,7,3,7,,0,1,0,6,,105,15,72,22,40,18,,,35,55,24,35,,,,,4,4,4,4,,2,,0,25,17,17,18,13
File,"core/src/main/java/org/easymock/internal/RuntimeExceptionWrapper.java",core/src/main/java/org/easymock/internal/RuntimeExceptionWrapper.java,1,1,1,1,3,0,3,0,,,,1,0,1,,2,2,1,2,,0,0,0,2,,34,5,11,6,3,18,,,5,8,6,2,,,,,1,1,1,1,,0,,1,64,2,2,2,2
File,"core/src/main/java/org/easymock/internal/ThrowableWrapper.java",core/src/main/java/org/easymock/internal/ThrowableWrapper.java,1,1,1,1,3,0,3,0,,,,1,0,1,,2,2,1,2,,0,0,0,2,,34,5,11,6,3,18,,,5,8,6,2,,,,,1,1,1,1,,0,,1,64,2,2,2,2
File,"core/src/main/java/org/easymock/internal/UnorderedBehavior.java",core/src/main/java/org/easymock/internal/UnorderedBehavior.java,2,2,3,2,12,0,10,0,,,,1,0,1,,6,6,2,6,,0,0,0,6,,112,15,74,23,44,23,,,34,57,26,39,,,,,4,4,6,4,,3,,0,31,17,17,21,17
File,"core/src/main/java/org/easymock/internal/matchers/And.java",core/src/main/java/org/easymock/internal/matchers/And.java,2,2,2,1,7,0,7,0,,,,1,0,1,,3,3,1,3,,0,0,0,3,,56,8,30,11,12,18,,,16,24,13,12,,,,,3,3,3,3,,2,,0,60,7,7,7,5
File,"core/src/main/java/org/easymock/internal/matchers/Any.java",core/src/main/java/org/easymock/internal/matchers/Any.java,1,1,1,1,3,0,2,0,,,,1,0,2,,3,3,0,3,,0,1,0,2,,42,9,15,9,4,18,,,7,11,9,3,,,,,1,1,1,1,,0,,1,20,3,3,3,3
